1.50294E+18,1000000,8/17/17,17395.16667,date,,balance,date,balance,,
1.57992E+18,1129467.515,,,1/23/20,1167064.207,2334128.415,1/23/20,2334128.415,,
1.57995E+18,1133301.466,,,1/25/20,1129467.515,2258935.031,1/25/20,2258935.031,,
1.57996E+18,1130458.483,,,1/25/20,1133301.466,2266602.932,1/25/20,2266602.932,,
1.58E+18,1135643.064,,,1/25/20,1130458.483,2260916.965,1/25/20,2260916.965,,
1.58001E+18,1130200.989,,,1/26/20,1135643.064,2271286.129,1/26/20,2271286.129,,
1.58035E+18,1172218.688,,,1/26/20,1130200.989,2260401.977,1/26/20,2260401.977,,
1.58035E+18,1171402.933,,,1/30/20,1172218.688,2344437.375,1/30/20,2344437.375,,
1.58048E+18,1196746.272,,,1/30/20,1171402.933,2342805.867,1/30/20,2342805.867,,
1.58048E+18,1199445.71,,,1/31/20,1196746.272,2393492.545,1/31/20,2393492.545,,
1.58048E+18,1199580.435,,,1/31/20,1199445.71,2398891.419,1/31/20,2398891.419,,
1.58048E+18,1201599.158,,,1/31/20,1199580.435,2399160.87,1/31/20,2399160.87,,
1.58052E+18,1213940.903,,,1/31/20,1201599.158,2403198.316,1/31/20,2403198.316,,
1.58062E+18,1216163.14,,,2/1/20,1213940.903,2427881.806,2/1/20,2427881.806,,
1.58081E+18,1194223.287,,,2/2/20,1216163.14,2432326.281,2/2/20,2432326.281,,
1.58132E+18,1358397.855,,,2/4/20,1194223.287,2388446.574,2/4/20,2388446.574,,
1.5816E+18,1499996.397,,,2/10/20,1358397.855,2716795.711,2/10/20,2716795.711,,
1.58163E+18,1503982.767,,,2/13/20,1499996.397,2999992.795,2/13/20,2999992.795,,
1.58163E+18,1506879.466,,,2/13/20,1503982.767,3007965.535,2/13/20,3007965.535,,
1.58166E+18,1495579.706,,,2/13/20,1506879.466,3013758.933,2/13/20,3013758.933,,
1.58179E+18,1506687.832,,,2/14/20,1495579.706,2991159.413,2/14/20,2991159.413,,
1.58179E+18,1523593.932,,,2/15/20,1506687.832,3013375.664,2/15/20,3013375.664,,
1.58179E+18,1516361.295,,,2/15/20,1523593.932,3047187.865,2/15/20,3047187.865,,
1.58179E+18,1517381.876,,,2/15/20,1516361.295,3032722.589,2/15/20,3032722.589,,
1.58179E+18,1521744.06,,,2/15/20,1517381.876,3034763.751,2/15/20,3034763.751,,
1.58181E+18,1512739.677,,,2/15/20,1521744.06,3043488.119,2/15/20,3043488.119,,
1.58181E+18,1513758.603,,,2/15/20,1512739.677,3025479.355,2/15/20,3025479.355,,
1.58181E+18,1511321.669,,,2/15/20,1513758.603,3027517.206,2/15/20,3027517.206,,
1.58216E+18,1458815.572,,,2/15/20,1511321.669,3022643.338,2/15/20,3022643.338,,
1.58216E+18,1443051.214,,,2/19/20,1458815.572,2917631.144,2/19/20,2917631.144,,
1.58217E+18,1448070.853,,,2/20/20,1443051.214,2886102.428,2/20/20,2886102.428,,
1.58217E+18,1444392.697,,,2/20/20,1448070.853,2896141.706,2/20/20,2896141.706,,
1.58217E+18,1452287.147,,,2/20/20,1444392.697,2888785.394,2/20/20,2888785.394,,
1.58217E+18,1435205.338,,,2/20/20,1452287.147,2904574.294,2/20/20,2904574.294,,
1.58252E+18,1423659.511,,,2/20/20,1435205.338,2870410.675,2/20/20,2870410.675,,
1.58253E+18,1426161.767,,,2/24/20,1423659.511,2847319.023,2/24/20,2847319.023,,
1.58253E+18,1424190.043,,,2/24/20,1426161.767,2852323.535,2/24/20,2852323.535,,
1.58253E+18,1423015.227,,,2/24/20,1424190.043,2848380.086,2/24/20,2848380.086,,
1.58253E+18,1419276.17,,,2/24/20,1423015.227,2846030.453,2/24/20,2846030.453,,
1.58253E+18,1422639.536,,,2/24/20,1419276.17,2838552.34,2/24/20,2838552.34,,
1.58253E+18,1429053.985,,,2/24/20,1422639.536,2845279.073,2/24/20,2845279.073,,
1.58254E+18,1423651.588,,,2/24/20,1429053.985,2858107.97,2/24/20,2858107.97,,
1.58254E+18,1426225.219,,,2/24/20,1423651.588,2847303.176,2/24/20,2847303.176,,
1.58254E+18,1429824.942,,,2/24/20,1426225.219,2852450.439,2/24/20,2852450.439,,
1.58256E+18,1443178.218,,,2/24/20,1429824.942,2859649.885,2/24/20,2859649.885,,
1.58256E+18,1431238.673,,,2/24/20,1443178.218,2886356.435,2/24/20,2886356.435,,
1.58257E+18,1429576.575,,,2/24/20,1431238.673,2862477.345,2/24/20,2862477.345,,
1.58257E+18,1426248.259,,,2/24/20,1429576.575,2859153.149,2/24/20,2859153.149,,
1.58257E+18,1425820.028,,,2/24/20,1426248.259,2852496.517,2/24/20,2852496.517,,
1.58257E+18,1417541.745,,,2/24/20,1425820.028,2851640.055,2/24/20,2851640.055,,
1.58288E+18,1328161.412,,,2/24/20,1417541.745,2835083.491,2/24/20,2835083.491,,
1.58289E+18,1322863.319,,,2/28/20,1328161.412,2656322.824,2/28/20,2656322.824,,
1.58292E+18,1303284.931,,,2/28/20,1322863.319,2645726.637,2/28/20,2645726.637,,
1.58326E+18,1258506.506,,,2/28/20,1303284.931,2606569.861,2/28/20,2606569.861,,
1.58326E+18,1260773.745,,,3/3/20,1258506.506,2517013.013,3/3/20,2517013.013,,
1.58326E+18,1261396.716,,,3/3/20,1260773.745,2521547.49,3/3/20,2521547.49,,
1.58326E+18,1262076.015,,,3/3/20,1261396.716,2522793.432,3/3/20,2522793.432,,
1.58326E+18,1264116.837,,,3/3/20,1262076.015,2524152.031,3/3/20,2524152.031,,
1.58326E+18,1263663.941,,,3/3/20,1264116.837,2528233.674,3/3/20,2528233.674,,
1.58326E+18,1261909.338,,,3/3/20,1263663.941,2527327.882,3/3/20,2527327.882,,
1.58326E+18,1260489.42,,,3/3/20,1261909.338,2523818.675,3/3/20,2523818.675,,
1.58326E+18,1259697.268,,,3/3/20,1260489.42,2520978.84,3/3/20,2520978.84,,
1.58326E+18,1256811.459,,,3/3/20,1259697.268,2519394.535,3/3/20,2519394.535,,
1.58326E+18,1257431.804,,,3/3/20,1256811.459,2513622.918,3/3/20,2513622.918,,
1.58327E+18,1260547.782,,,3/3/20,1257431.804,2514863.608,3/3/20,2514863.608,,
1.58327E+18,1260434.317,,,3/3/20,1260547.782,2521095.564,3/3/20,2521095.564,,
1.58327E+18,1259529.056,,,3/3/20,1260434.317,2520868.635,3/3/20,2520868.635,,
1.58327E+18,1260601.116,,,3/3/20,1259529.056,2519058.112,3/3/20,2519058.112,,
1.58328E+18,1260431.99,,,3/3/20,1260601.116,2521202.231,3/3/20,2521202.231,,
1.58328E+18,1256086.622,,,3/4/20,1260431.99,2520863.98,3/4/20,2520863.98,,
1.58361E+18,1292369.882,,,3/4/20,1256086.622,2512173.243,3/4/20,2512173.243,,
1.58361E+18,1287983.474,,,3/7/20,1292369.882,2584739.765,3/7/20,2584739.765,,
1.58361E+18,1291063.955,,,3/7/20,1287983.474,2575966.947,3/7/20,2575966.947,,
1.58361E+18,1287872.423,,,3/7/20,1291063.955,2582127.91,3/7/20,2582127.91,,
1.58362E+18,1286041.854,,,3/7/20,1287872.423,2575744.845,3/7/20,2575744.845,,
1.58363E+18,1280274.811,,,3/7/20,1286041.854,2572083.709,3/7/20,2572083.709,,
1.58363E+18,1262627.445,,,3/7/20,1280274.811,2560549.622,3/7/20,2560549.622,,
1.58363E+18,1262303.542,,,3/8/20,1262627.445,2525254.89,3/8/20,2525254.89,,
1.58363E+18,1259387.828,,,3/8/20,1262303.542,2524607.083,3/8/20,2524607.083,,
1.58363E+18,1262641.393,,,3/8/20,1259387.828,2518775.657,3/8/20,2518775.657,,
1.58363E+18,1260477.526,,,3/8/20,1262641.393,2525282.786,3/8/20,2525282.786,,
1.58473E+18,1439222.3,,,3/8/20,1260477.526,2520955.053,3/8/20,2520955.053,,
1.58473E+18,1445204.138,,,3/20/20,1439222.3,2878444.6,3/20/20,2878444.6,,
1.58474E+18,1319609.545,,,3/20/20,1445204.138,2890408.277,3/20/20,2890408.277,,
1.58474E+18,1330057.577,,,3/20/20,1319609.545,2639219.09,3/20/20,2639219.09,,
1.58474E+18,1332104.759,,,3/20/20,1330057.577,2660115.155,3/20/20,2660115.155,,
1.58474E+18,1350526.901,,,3/20/20,1332104.759,2664209.517,3/20/20,2664209.517,,
1.58478E+18,1389198.078,,,3/20/20,1350526.901,2701053.802,3/20/20,2701053.802,,
1.58479E+18,1379084.93,,,3/21/20,1389198.078,2778396.155,3/21/20,2778396.155,,
1.58482E+18,1392111.294,,,3/21/20,1379084.93,2758169.859,3/21/20,2758169.859,,
1.58515E+18,1457306.137,,,3/21/20,1392111.294,2784222.589,3/21/20,2784222.589,,
1.58531E+18,1428869.291,,,3/25/20,1457306.137,2914612.275,3/25/20,2914612.275,,
1.58532E+18,1429929.977,,,3/27/20,1428869.291,2857738.581,3/27/20,2857738.581,,
1.58536E+18,1374627.049,,,3/27/20,1429929.977,2859859.953,3/27/20,2859859.953,,
1.58536E+18,1374733.345,,,3/28/20,1374627.049,2749254.098,3/28/20,2749254.098,,
1.58575E+18,1376735.819,,,3/28/20,1374733.345,2749466.689,3/28/20,2749466.689,,
1.58586E+18,1421042.125,,,4/1/20,1376735.819,2753471.637,4/1/20,2753471.637,,
1.58593E+18,1424261.625,,,4/2/20,1421042.125,2842084.25,4/2/20,2842084.25,,
1.58596E+18,1412345.188,,,4/3/20,1424261.625,2848523.25,4/3/20,2848523.25,,
1.58596E+18,1420364.781,,,4/4/20,1412345.188,2824690.376,4/4/20,2824690.376,,
1.58597E+18,1415043.947,,,4/4/20,1420364.781,2840729.562,4/4/20,2840729.562,,
1.58597E+18,1415345.093,,,4/4/20,1415043.947,2830087.894,4/4/20,2830087.894,,
1.58597E+18,1403491.187,,,4/4/20,1415345.093,2830690.186,4/4/20,2830690.186,,
1.58597E+18,1401179.715,,,4/4/20,1403491.187,2806982.374,4/4/20,2806982.374,,
1.58597E+18,1404590.493,,,4/4/20,1401179.715,2802359.431,4/4/20,2802359.431,,
1.58598E+18,1400486.101,,,4/4/20,1404590.493,2809180.986,4/4/20,2809180.986,,
1.586E+18,1379333.095,,,4/4/20,1400486.101,2800972.201,4/4/20,2800972.201,,
1.58607E+18,1371553.841,,,4/4/20,1379333.095,2758666.19,4/4/20,2758666.19,,
1.58608E+18,1367328.925,,,4/5/20,1371553.841,2743107.682,4/5/20,2743107.682,,
1.58611E+18,1361606.229,,,4/5/20,1367328.925,2734657.849,4/5/20,2734657.849,,
1.5863E+18,1575672.862,,,4/5/20,1361606.229,2723212.457,4/5/20,2723212.457,,
1.58631E+18,1575959.604,,,4/8/20,1575672.862,3151345.724,4/8/20,3151345.724,,
1.58631E+18,1578832.326,,,4/8/20,1575959.604,3151919.208,4/8/20,3151919.208,,
1.58634E+18,1595068.55,,,4/8/20,1578832.326,3157664.653,4/8/20,3157664.653,,
1.58635E+18,1599150.999,,,4/8/20,1595068.55,3190137.101,4/8/20,3190137.101,,
1.58674E+18,1495763.07,,,4/8/20,1599150.999,3198301.998,4/8/20,3198301.998,,
1.58699E+18,1438720.984,,,4/13/20,1495763.07,2991526.14,4/13/20,2991526.14,,
1.58731E+18,1497468.463,,,4/15/20,1438720.984,2877441.967,4/15/20,2877441.967,,
1.58734E+18,1518481.435,,,4/19/20,1497468.463,2994936.926,4/19/20,2994936.926,,
1.58739E+18,1484399.778,,,4/20/20,1518481.435,3036962.87,4/20/20,3036962.87,,
1.588E+18,1556129.943,,,4/20/20,1484399.778,2968799.556,4/20/20,2968799.556,,
1.58804E+18,1552928.079,,,4/27/20,1556129.943,3112259.886,4/27/20,3112259.886,,
1.58825E+18,1659736.575,,,4/28/20,1552928.079,3105856.157,4/28/20,3105856.157,,
1.58825E+18,1657911.763,,,4/30/20,1659736.575,3319473.149,4/30/20,3319473.149,,
1.58825E+18,1679341.712,,,4/30/20,1657911.763,3315823.526,4/30/20,3315823.526,,
1.58825E+18,1685221.081,,,4/30/20,1679341.712,3358683.424,4/30/20,3358683.424,,
1.58826E+18,1665873.54,,,4/30/20,1685221.081,3370442.161,4/30/20,3370442.161,,
1.58826E+18,1657860.38,,,4/30/20,1665873.54,3331747.079,4/30/20,3331747.079,,
1.58826E+18,1655387.288,,,4/30/20,1657860.38,3315720.76,4/30/20,3315720.76,,
1.58827E+18,1673304.317,,,4/30/20,1655387.288,3310774.576,4/30/20,3310774.576,,
1.58827E+18,1675727.547,,,4/30/20,1673304.317,3346608.634,4/30/20,3346608.634,,
1.58827E+18,1679209.769,,,4/30/20,1675727.547,3351455.095,4/30/20,3351455.095,,
1.58827E+18,1669887.63,,,4/30/20,1679209.769,3358419.538,4/30/20,3358419.538,,
1.58827E+18,1663223.948,,,4/30/20,1669887.63,3339775.261,4/30/20,3339775.261,,
1.58827E+18,1660942.22,,,4/30/20,1663223.948,3326447.897,4/30/20,3326447.897,,
1.58827E+18,1646729.612,,,4/30/20,1660942.22,3321884.441,4/30/20,3321884.441,,
1.58827E+18,1655419.068,,,4/30/20,1646729.612,3293459.224,4/30/20,3293459.224,,
1.58829E+18,1644314.24,,,4/30/20,1655419.068,3310838.137,4/30/20,3310838.137,,
1.58829E+18,1652931.881,,,4/30/20,1644314.24,3288628.48,4/30/20,3288628.48,,
1.58829E+18,1653886.283,,,5/1/20,1652931.881,3305863.762,5/1/20,3305863.762,,
1.58834E+18,1687071.922,,,5/1/20,1653886.283,3307772.565,5/1/20,3307772.565,,
1.58868E+18,1671961.884,,,5/1/20,1687071.922,3374143.843,5/1/20,3374143.843,,
1.58869E+18,1674753.383,,,5/5/20,1671961.884,3343923.768,5/5/20,3343923.768,,
1.58881E+18,1674753.383,,,5/5/20,1674753.383,3349506.767,5/5/20,3349506.767,,
1.58906E+18,1671898.145,,,5/6/20,1674753.383,3349506.767,5/6/20,3349506.767,,
1.58952E+18,1756860.61,,,5/9/20,1671898.145,3343796.289,5/9/20,3343796.289,,
1.58954E+18,1751422.271,,,5/15/20,1756860.61,3513721.221,5/15/20,3513721.221,,
1.58954E+18,1750020.54,,,5/15/20,1751422.271,3502844.542,5/15/20,3502844.542,,
1.58956E+18,1730905.581,,,5/15/20,1750020.54,3500041.081,5/15/20,3500041.081,,
1.58957E+18,1706423.157,,,5/15/20,1730905.581,3461811.163,5/15/20,3461811.163,,
1.58957E+18,1703188.191,,,5/15/20,1706423.157,3412846.314,5/15/20,3412846.314,,
1.58997E+18,1816297.257,,,5/15/20,1703188.191,3406376.383,5/15/20,3406376.383,,
1.59033E+18,1795020.469,,,5/20/20,1816297.257,3632594.513,5/20/20,3632594.513,,
1.59094E+18,2041916.38,,,5/24/20,1795020.469,3590040.937,5/24/20,3590040.937,,
1.59095E+18,2043656.154,,,5/31/20,2041916.38,4083832.76,5/31/20,4083832.76,,
1.59095E+18,2043569.211,,,5/31/20,2043656.154,4087312.307,5/31/20,4087312.307,,
1.59095E+18,2046348.578,,,5/31/20,2043569.211,4087138.423,5/31/20,4087138.423,,
1.59096E+18,2032057.75,,,5/31/20,2046348.578,4092697.156,5/31/20,4092697.156,,
1.59097E+18,2024190.082,,,5/31/20,2032057.75,4064115.501,5/31/20,4064115.501,,
1.59097E+18,2015655.479,,,5/31/20,2024190.082,4048380.163,5/31/20,4048380.163,,
1.59097E+18,2017485.442,,,5/31/20,2015655.479,4031310.958,5/31/20,4031310.958,,
1.59097E+18,2018970.927,,,5/31/20,2017485.442,4034970.884,5/31/20,4034970.884,,
1.59097E+18,2021927.565,,,5/31/20,2018970.927,4037941.854,5/31/20,4037941.854,,
1.59097E+18,2018434.913,,,5/31/20,2021927.565,4043855.131,5/31/20,4043855.131,,
1.59112E+18,2031030.15,,,6/1/20,2018434.913,4036869.825,6/1/20,4036869.825,,
1.59112E+18,2031290.194,,,6/2/20,2031030.15,4062060.3,6/2/20,4062060.3,,
1.59112E+18,2034412.726,,,6/2/20,2031290.194,4062580.389,6/2/20,4062580.389,,
1.59112E+18,2032851.593,,,6/2/20,2034412.726,4068825.452,6/2/20,4068825.452,,
1.59112E+18,2035977.192,,,6/2/20,2032851.593,4065703.186,6/2/20,4065703.186,,
1.59112E+18,2040499.497,,,6/2/20,2035977.192,4071954.385,6/2/20,4071954.385,,
1.59112E+18,2043803.719,,,6/2/20,2040499.497,4080998.995,6/2/20,4080998.995,,
1.59141E+18,2041506.031,,,6/2/20,2043803.719,4087607.438,6/2/20,4087607.438,,
1.59147E+18,2023518.459,,,6/6/20,2041506.031,4083012.062,6/6/20,4083012.062,,
1.59153E+18,1990224.007,,,6/6/20,2023518.459,4047036.917,6/6/20,4047036.917,,
1.59168E+18,1983938.968,,,6/7/20,1990224.007,3980448.014,6/7/20,3980448.014,,
1.59169E+18,1983123.748,,,6/9/20,1983938.968,3967877.937,6/9/20,3967877.937,,
1.59169E+18,1981006.376,,,6/9/20,1983123.748,3966247.496,6/9/20,3966247.496,,
1.5917E+18,1979375.751,,,6/9/20,1981006.376,3962012.752,6/9/20,3962012.752,,
1.5917E+18,1977419.319,,,6/9/20,1979375.751,3958751.503,6/9/20,3958751.503,,
1.59179E+18,1980268.441,,,6/9/20,1977419.319,3954838.637,6/9/20,3954838.637,,
1.59188E+18,1929278.528,,,6/10/20,1980268.441,3960536.882,6/10/20,3960536.882,,
1.59188E+18,1940055.243,,,6/11/20,1929278.528,3858557.056,6/11/20,3858557.056,,
1.59188E+18,1940619.032,,,6/11/20,1940055.243,3880110.486,6/11/20,3880110.486,,
1.59188E+18,1939896.507,,,6/11/20,1940619.032,3881238.063,6/11/20,3881238.063,,
1.59189E+18,1922969.238,,,6/11/20,1939896.507,3879793.014,6/11/20,3879793.014,,
1.59189E+18,1928522.786,,,6/11/20,1922969.238,3845938.477,6/11/20,3845938.477,,
1.59189E+18,1924661.952,,,6/11/20,1928522.786,3857045.571,6/11/20,3857045.571,,
1.59189E+18,1926510.236,,,6/11/20,1924661.952,3849323.904,6/11/20,3849323.904,,
1.59189E+18,1922809.036,,,6/11/20,1926510.236,3853020.472,6/11/20,3853020.472,,
1.59248E+18,1924790.252,,,6/11/20,1922809.036,3845618.072,6/11/20,3845618.072,,
1.59278E+18,1903063.947,,,6/18/20,1924790.252,3849580.505,6/18/20,3849580.505,,
1.59299E+18,1978174.124,,,6/21/20,1903063.947,3806127.895,6/21/20,3806127.895,,
1.59299E+18,1980704.573,,,6/24/20,1978174.124,3956348.247,6/24/20,3956348.247,,
1.59299E+18,1982091.949,,,6/24/20,1980704.573,3961409.146,6/24/20,3961409.146,,
1.59357E+18,1963322.886,,,6/24/20,1982091.949,3964183.898,6/24/20,3964183.898,,
1.5937E+18,1970021.012,,,7/1/20,1963322.886,3926645.772,7/1/20,3926645.772,,
1.59371E+18,1964010.846,,,7/2/20,1970021.012,3940042.024,7/2/20,3940042.024,,
1.59372E+18,1973436.857,,,7/2/20,1964010.846,3928021.691,7/2/20,3928021.691,,
1.59374E+18,1970299.432,,,7/2/20,1973436.857,3946873.714,7/2/20,3946873.714,,
1.59374E+18,1970038.28,,,7/3/20,1970299.432,3940598.864,7/3/20,3940598.864,,
1.59374E+18,1969080.678,,,7/3/20,1970038.28,3940076.56,7/3/20,3940076.56,,
1.59377E+18,1968297.429,,,7/3/20,1969080.678,3938161.355,7/3/20,3938161.355,,
1.59395E+18,1932704.042,,,7/3/20,1968297.429,3936594.858,7/3/20,3936594.858,,
1.59395E+18,1930553.343,,,7/5/20,1932704.042,3865408.083,7/5/20,3865408.083,,
1.59395E+18,1933900.522,,,7/5/20,1930553.343,3861106.685,7/5/20,3861106.685,,
1.59395E+18,1935275.406,,,7/5/20,1933900.522,3867801.045,7/5/20,3867801.045,,
1.59395E+18,1933558.163,,,7/5/20,1935275.406,3870550.811,7/5/20,3870550.811,,
1.59396E+18,1932185.049,,,7/5/20,1933558.163,3867116.327,7/5/20,3867116.327,,
1.59396E+18,1933301.929,,,7/5/20,1932185.049,3864370.098,7/5/20,3864370.098,,
1.59398E+18,1928160.703,,,7/5/20,1933301.929,3866603.859,7/5/20,3866603.859,,
1.59411E+18,2016897.044,,,7/5/20,1928160.703,3856321.406,7/5/20,3856321.406,,
1.59412E+18,2011013.755,,,7/7/20,2016897.044,4033794.087,7/7/20,4033794.087,,
1.59412E+18,2012976.682,,,7/7/20,2011013.755,4022027.509,7/7/20,4022027.509,,
1.59412E+18,2012806.408,,,7/7/20,2012976.682,4025953.364,7/7/20,4025953.364,,
1.59412E+18,2015448.425,,,7/7/20,2012806.408,4025612.816,7/7/20,4025612.816,,
1.59414E+18,2029765.29,,,7/7/20,2015448.425,4030896.849,7/7/20,4030896.849,,
1.59415E+18,2017441.042,,,7/7/20,2029765.29,4059530.579,7/7/20,4059530.579,,
1.59415E+18,2018969.473,,,7/7/20,2017441.042,4034882.085,7/7/20,4034882.085,,
1.59431E+18,2039248.254,,,7/7/20,2018969.473,4037938.946,7/7/20,4037938.946,,
1.59432E+18,2039587.492,,,7/9/20,2039248.254,4078496.508,7/9/20,4078496.508,,
1.59432E+18,2038992.779,,,7/9/20,2039587.492,4079174.984,7/9/20,4079174.984,,
1.59432E+18,2038227.325,,,7/9/20,2038992.779,4077985.558,7/9/20,4077985.558,,
1.59432E+18,2030570.175,,,7/9/20,2038227.325,4076454.649,7/9/20,4076454.649,,
1.59435E+18,2018881.873,,,7/9/20,2030570.175,4061140.351,7/9/20,4061140.351,,
1.59467E+18,1998166.86,,,7/10/20,2018881.873,4037763.745,7/10/20,4037763.745,,
1.59467E+18,1996997.81,,,7/13/20,1998166.86,3996333.721,7/13/20,3996333.721,,
1.59468E+18,1994997.058,,,7/13/20,1996997.81,3993995.619,7/13/20,3993995.619,,
1.59469E+18,1994164.128,,,7/13/20,1994997.058,3989994.116,7/13/20,3989994.116,,
1.59469E+18,1990829.735,,,7/14/20,1994164.128,3988328.255,7/14/20,3988328.255,,
1.59469E+18,1989912.873,,,7/14/20,1990829.735,3981659.469,7/14/20,3981659.469,,
1.59469E+18,1988997.238,,,7/14/20,1989912.873,3979825.745,7/14/20,3979825.745,,
1.59469E+18,1987414.55,,,7/14/20,1988997.238,3977994.476,7/14/20,3977994.476,,
1.59469E+18,1987165.541,,,7/14/20,1987414.55,3974829.099,7/14/20,3974829.099,,
1.5947E+18,1981275.745,,,7/14/20,1987165.541,3974331.083,7/14/20,3974331.083,,
1.5947E+18,1980031.253,,,7/14/20,1981275.745,3962551.489,7/14/20,3962551.489,,
1.5947E+18,1976798.351,,,7/14/20,1980031.253,3960062.506,7/14/20,3960062.506,,
1.5947E+18,1971150.416,,,7/14/20,1976798.351,3953596.702,7/14/20,3953596.702,,
1.5947E+18,1972146.41,,,7/14/20,1971150.416,3942300.833,7/14/20,3942300.833,,
1.5947E+18,1973389.779,,,7/14/20,1972146.41,3944292.821,7/14/20,3944292.821,,
1.5947E+18,1972146.41,,,7/14/20,1973389.779,3946779.559,7/14/20,3946779.559,,
1.5947E+18,1970985.325,,,7/14/20,1972146.41,3944292.821,7/14/20,3944292.821,,
1.5947E+18,1969907.881,,,7/14/20,1970985.325,3941970.649,7/14/20,3941970.649,,
1.5947E+18,1969907.881,,,7/14/20,1969907.881,3939815.762,7/14/20,3939815.762,,
1.59472E+18,1964219.251,,,7/14/20,1969907.881,3939815.762,7/14/20,3939815.762,,
1.59474E+18,1965782.157,,,7/14/20,1964219.251,3928438.502,7/14/20,3928438.502,,
1.59517E+18,1950341.623,,,7/14/20,1965782.157,3931564.315,7/14/20,3931564.315,,
1.59518E+18,1952928.169,,,7/19/20,1950341.623,3900683.247,7/19/20,3900683.247,,
1.59518E+18,1952928.169,,,7/19/20,1952928.169,3905856.338,7/19/20,3905856.338,,
1.59518E+18,1953011.582,,,7/19/20,1952928.169,3905856.338,7/19/20,3905856.338,,
1.59596E+18,2653324.223,,,7/19/20,1953011.582,3906023.163,7/19/20,3906023.163,,
1.59607E+18,2659006.335,,,7/28/20,2653324.223,5306648.447,7/28/20,5306648.447,,
1.59608E+18,2652219.329,,,7/30/20,2659006.335,5318012.671,7/30/20,5318012.671,,
1.59635E+18,3113051.428,,,7/30/20,2652219.329,5304438.658,7/30/20,5304438.658,,
1.59641E+18,3160263.13,,,8/2/20,3113051.428,6226102.856,8/2/20,6226102.856,,
1.59641E+18,3097230.329,,,8/2/20,3160263.13,6320526.261,8/2/20,6320526.261,,
1.59641E+18,3101393.833,,,8/2/20,3097230.329,6194460.659,8/2/20,6194460.659,,
1.59641E+18,3129888.496,,,8/3/20,3101393.833,6202787.666,8/3/20,6202787.666,,
1.59641E+18,3147414.164,,,8/3/20,3129888.496,6259776.992,8/3/20,6259776.992,,
1.59659E+18,3253988.398,,,8/3/20,3147414.164,6294828.327,8/3/20,6294828.327,,
1.59671E+18,3215113.521,,,8/5/20,3253988.398,6507976.797,8/5/20,6507976.797,,
1.59671E+18,3217477.405,,,8/6/20,3215113.521,6430227.041,8/6/20,6430227.041,,
1.59675E+18,3238764.807,,,8/6/20,3217477.405,6434954.809,8/6/20,6434954.809,,
1.59676E+18,3208976.545,,,8/6/20,3238764.807,6477529.614,8/6/20,6477529.614,,
1.59678E+18,3228084.37,,,8/6/20,3208976.545,6417953.09,8/6/20,6417953.09,,
1.5971E+18,3271081.332,,,8/7/20,3228084.37,6456168.741,8/7/20,6456168.741,,
1.59756E+18,3634478.136,,,8/10/20,3271081.332,6542162.664,8/10/20,6542162.664,,
1.59774E+18,3553455.635,,,8/16/20,3634478.136,7268956.272,8/16/20,7268956.272,,
1.59776E+18,3548399.639,,,8/18/20,3553455.635,7106911.269,8/18/20,7106911.269,,
1.59776E+18,3524088.773,,,8/18/20,3548399.639,7096799.278,8/18/20,7096799.278,,
1.59776E+18,3498393.711,,,8/18/20,3524088.773,7048177.546,8/18/20,7048177.546,,
